Ore Name,ItemStack,Item ID,Display Name,Wildcard
slabWoodAcacia,1xtile.woodSlab@4,minecraft:wooden_slab,Acacia Wood Slab,false
slabWoodBirch,1xtile.woodSlab@2,minecraft:wooden_slab,Birch Wood Slab,false
slabWoodDarkOak,1xtile.woodSlab@5,minecraft:wooden_slab,Dark Oak Wood Slab,false
slabWoodJungle,1xtile.woodSlab@3,minecraft:wooden_slab,Jungle Wood Slab,false
slabWoodOak,1xtile.woodSlab@0,minecraft:wooden_slab,Oak Wood Slab,false
slabWoodSpruce,1xtile.woodSlab@1,minecraft:wooden_slab,Spruce Wood Slab,false
slimeRod,1xitem.tconstruct.ToolRod@8,TConstruct:toolRod,Slime Tool Rod,false
slimeball,1xitem.slimeball@0,minecraft:slime_ball,Slimeball,false
slimeball,1xitem.mfr.pinkslime@0,MineFactoryReloaded:pinkslime,Pink Slimeball,false
slimeball,1xitem.tconstruct.strangefood@0,TConstruct:strangeFood,Gelatinous Slime,false
slimeball,1xitem.tconstruct.strangefood@1,TConstruct:strangeFood,Coagulated Blood,false
slimeball,1xitem.tconstruct.Materials@36,TConstruct:materials,Ball of Glue,false
sludge,1xitem.factorization:sludge@0,factorization:sludge,Sludge,false
snowLayer,1xtile.snow@0,minecraft:snow_layer,Snow,false
soulsand,1xtile.extrautils:color_hellsand@0,ExtraUtilities:color_hellsand,Colored Soul Sand (White Frequency),false
soulsand,1xtile.extrautils:color_hellsand@1,ExtraUtilities:color_hellsand,Colored Soul Sand (Orange Frequency),false
soulsand,1xtile.extrautils:color_hellsand@2,ExtraUtilities:color_hellsand,Colored Soul Sand (Magenta Frequency),false
soulsand,1xtile.extrautils:color_hellsand@3,ExtraUtilities:color_hellsand,Colored Soul Sand (Light Blue Frequency),false
soulsand,1xtile.extrautils:color_hellsand@4,ExtraUtilities:color_hellsand,Colored Soul Sand (Yellow Frequency),false
soulsand,1xtile.extrautils:color_hellsand@5,ExtraUtilities:color_hellsand,Colored Soul Sand (Lime Frequency),false
soulsand,1xtile.extrautils:color_hellsand@6,ExtraUtilities:color_hellsand,Colored Soul Sand (Pink Frequency),false
soulsand,1xtile.extrautils:color_hellsand@7,ExtraUtilities:color_hellsand,Colored Soul Sand (Gray Frequency),false
soulsand,1xtile.extrautils:color_hellsand@8,ExtraUtilities:color_hellsand,Colored Soul Sand (Light Gray Frequency),false
soulsand,1xtile.extrautils:color_hellsand@9,ExtraUtilities:color_hellsand,Colored Soul Sand (Cyan Frequency),false
soulsand,1xtile.extrautils:color_hellsand@10,ExtraUtilities:color_hellsand,Colored Soul Sand (Purple Frequency),false
soulsand,1xtile.extrautils:color_hellsand@11,ExtraUtilities:color_hellsand,Colored Soul Sand (Blue Frequency),false
soulsand,1xtile.extrautils:color_hellsand@12,ExtraUtilities:color_hellsand,Colored Soul Sand (Brown Frequency),false
soulsand,1xtile.extrautils:color_hellsand@13,ExtraUtilities:color_hellsand,Colored Soul Sand (Green Frequency),false
soulsand,1xtile.extrautils:color_hellsand@14,ExtraUtilities:color_hellsand,Colored Soul Sand (Red Frequency),false
soulsand,1xtile.extrautils:color_hellsand@15,ExtraUtilities:color_hellsand,Colored Soul Sand (Black Frequency),false
soulsandBlack,1xtile.extrautils:color_hellsand@0,ExtraUtilities:color_hellsand,Colored Soul Sand (White Frequency),false
soulsandBlue,1xtile.extrautils:color_hellsand@4,ExtraUtilities:color_hellsand,Colored Soul Sand (Yellow Frequency),false
soulsandBrown,1xtile.extrautils:color_hellsand@3,ExtraUtilities:color_hellsand,Colored Soul Sand (Light Blue Frequency),false
soulsandCyan,1xtile.extrautils:color_hellsand@6,ExtraUtilities:color_hellsand,Colored Soul Sand (Pink Frequency),false
soulsandGray,1xtile.extrautils:color_hellsand@8,ExtraUtilities:color_hellsand,Colored Soul Sand (Light Gray Frequency),false
soulsandGreen,1xtile.extrautils:color_hellsand@2,ExtraUtilities:color_hellsand,Colored Soul Sand (Magenta Frequency),false
soulsandLightBlue,1xtile.extrautils:color_hellsand@12,ExtraUtilities:color_hellsand,Colored Soul Sand (Brown Frequency),false
soulsandLightGray,1xtile.extrautils:color_hellsand@7,ExtraUtilities:color_hellsand,Colored Soul Sand (Gray Frequency),false
soulsandLime,1xtile.extrautils:color_hellsand@10,ExtraUtilities:color_hellsand,Colored Soul Sand (Purple Frequency),false
soulsandMagenta,1xtile.extrautils:color_hellsand@13,ExtraUtilities:color_hellsand,Colored Soul Sand (Green Frequency),false
soulsandOrange,1xtile.extrautils:color_hellsand@14,ExtraUtilities:color_hellsand,Colored Soul Sand (Red Frequency),false
soulsandPink,1xtile.extrautils:color_hellsand@9,ExtraUtilities:color_hellsand,Colored Soul Sand (Cyan Frequency),false
soulsandPurple,1xtile.extrautils:color_hellsand@5,ExtraUtilities:color_hellsand,Colored Soul Sand (Lime Frequency),false
soulsandRed,1xtile.extrautils:color_hellsand@1,ExtraUtilities:color_hellsand,Colored Soul Sand (Orange Frequency),false
soulsandWhite,1xtile.extrautils:color_hellsand@15,ExtraUtilities:color_hellsand,Colored Soul Sand (Black Frequency),false
soulsandYellow,1xtile.extrautils:color_hellsand@11,ExtraUtilities:color_hellsand,Colored Soul Sand (Blue Frequency),false
stainedClayBlack,1xtile.clayHardenedStained@15,minecraft:stained_hardened_clay,Black Stained Clay,false
stainedClayBlue,1xtile.clayHardenedStained@11,minecraft:stained_hardened_clay,Blue Stained Clay,false
stainedClayBrown,1xtile.clayHardenedStained@12,minecraft:stained_hardened_clay,Brown Stained Clay,false
stainedClayCyan,1xtile.clayHardenedStained@9,minecraft:stained_hardened_clay,Cyan Stained Clay,false
stainedClayGray,1xtile.clayHardenedStained@7,minecraft:stained_hardened_clay,Gray Stained Clay,false
stainedClayGreen,1xtile.clayHardenedStained@13,minecraft:stained_hardened_clay,Green Stained Clay,false
stainedClayLightBlue,1xtile.clayHardenedStained@3,minecraft:stained_hardened_clay,Light Blue Stained Clay,false
stainedClayLightGray,1xtile.clayHardenedStained@8,minecraft:stained_hardened_clay,Light Gray Stained Clay,false
stainedClayLime,1xtile.clayHardenedStained@5,minecraft:stained_hardened_clay,Lime Stained Clay,false
stainedClayMagenta,1xtile.clayHardenedStained@2,minecraft:stained_hardened_clay,Magenta Stained Clay,false
stainedClayOrange,1xtile.clayHardenedStained@1,minecraft:stained_hardened_clay,Orange Stained Clay,false
stainedClayPink,1xtile.clayHardenedStained@6,minecraft:stained_hardened_clay,Pink Stained Clay,false
stainedClayPurple,1xtile.clayHardenedStained@10,minecraft:stained_hardened_clay,Purple Stained Clay,false
stainedClayRed,1xtile.clayHardenedStained@14,minecraft:stained_hardened_clay,Red Stained Clay,false
stainedClayWhite,1xtile.clayHardenedStained@0,minecraft:stained_hardened_clay,White Stained Clay,false
stainedClayYellow,1xtile.clayHardenedStained@4,minecraft:stained_hardened_clay,Yellow Stained Clay,false
stainedGlassBlack,1xtile.stainedGlass@15,minecraft:stained_glass,Black Stained Glass,false
stainedGlassBlue,1xtile.stainedGlass@11,minecraft:stained_glass,Blue Stained Glass,false
stainedGlassBrown,1xtile.stainedGlass@12,minecraft:stained_glass,Brown Stained Glass,false
stainedGlassCyan,1xtile.stainedGlass@9,minecraft:stained_glass,Cyan Stained Glass,false
stainedGlassGray,1xtile.stainedGlass@7,minecraft:stained_glass,Gray Stained Glass,false
stainedGlassGreen,1xtile.stainedGlass@13,minecraft:stained_glass,Green Stained Glass,false
stainedGlassLightBlue,1xtile.stainedGlass@3,minecraft:stained_glass,Light Blue Stained Glass,false
stainedGlassLightGray,1xtile.stainedGlass@8,minecraft:stained_glass,Light Gray Stained Glass,false
stainedGlassLime,1xtile.stainedGlass@5,minecraft:stained_glass,Lime Stained Glass,false
stainedGlassMagenta,1xtile.stainedGlass@2,minecraft:stained_glass,Magenta Stained Glass,false
stainedGlassOrange,1xtile.stainedGlass@1,minecraft:stained_glass,Orange Stained Glass,false
stainedGlassPaneBlack,1xtile.thinStainedGlass@15,minecraft:stained_glass_pane,Black Stained Glass Pane,false
stainedGlassPaneBlue,1xtile.thinStainedGlass@11,minecraft:stained_glass_pane,Blue Stained Glass Pane,false
stainedGlassPaneBrown,1xtile.thinStainedGlass@12,minecraft:stained_glass_pane,Brown Stained Glass Pane,false
stainedGlassPaneCyan,1xtile.thinStainedGlass@9,minecraft:stained_glass_pane,Cyan Stained Glass Pane,false
stainedGlassPaneGray,1xtile.thinStainedGlass@7,minecraft:stained_glass_pane,Gray Stained Glass Pane,false
stainedGlassPaneGreen,1xtile.thinStainedGlass@13,minecraft:stained_glass_pane,Green Stained Glass Pane,false
stainedGlassPaneLightBlue,1xtile.thinStainedGlass@3,minecraft:stained_glass_pane,Light Blue Stained Glass Pane,false
stainedGlassPaneLightGray,1xtile.thinStainedGlass@8,minecraft:stained_glass_pane,Light Gray Stained Glass Pane,false
stainedGlassPaneLime,1xtile.thinStainedGlass@5,minecraft:stained_glass_pane,Lime Stained Glass Pane,false
stainedGlassPaneMagenta,1xtile.thinStainedGlass@2,minecraft:stained_glass_pane,Magenta Stained Glass Pane,false
stainedGlassPaneOrange,1xtile.thinStainedGlass@1,minecraft:stained_glass_pane,Orange Stained Glass Pane,false
stainedGlassPanePink,1xtile.thinStainedGlass@6,minecraft:stained_glass_pane,Pink Stained Glass Pane,false
stainedGlassPanePurple,1xtile.thinStainedGlass@10,minecraft:stained_glass_pane,Purple Stained Glass Pane,false
stainedGlassPaneRed,1xtile.thinStainedGlass@14,minecraft:stained_glass_pane,Red Stained Glass Pane,false
stainedGlassPaneWhite,1xtile.thinStainedGlass@0,minecraft:stained_glass_pane,White Stained Glass Pane,false
stainedGlassPaneYellow,1xtile.thinStainedGlass@4,minecraft:stained_glass_pane,Yellow Stained Glass Pane,false
stainedGlassPink,1xtile.stainedGlass@6,minecraft:stained_glass,Pink Stained Glass,false
stainedGlassPurple,1xtile.stainedGlass@10,minecraft:stained_glass,Purple Stained Glass,false
stainedGlassRed,1xtile.stainedGlass@14,minecraft:stained_glass,Red Stained Glass,false
stainedGlassWhite,1xtile.stainedGlass@0,minecraft:stained_glass,White Stained Glass,false
stainedGlassYellow,1xtile.stainedGlass@4,minecraft:stained_glass,Yellow Stained Glass,false
stairWood,1xtile.stairsWood@0,minecraft:oak_stairs,Oak Wood Stairs,false
stairWood,1xtile.stairsWoodSpruce@0,minecraft:spruce_stairs,Spruce Wood Stairs,false
stairWood,1xtile.stairsWoodBirch@0,minecraft:birch_stairs,Birch Wood Stairs,false
stairWood,1xtile.stairsWoodJungle@0,minecraft:jungle_stairs,Jungle Wood Stairs,false
stairWood,1xtile.stairsWoodAcacia@0,minecraft:acacia_stairs,Acacia Wood Stairs,false
stairWood,1xtile.stairsWoodDarkOak@0,minecraft:dark_oak_stairs,Dark Oak Wood Stairs,false
stairWood,1xtile.redwoodStairs@0,BiomesOPlenty:redwoodStairs,Redwood Wood Stairs,false
stairWood,1xtile.willowStairs@0,BiomesOPlenty:willowStairs,Willow Wood Stairs,false
stairWood,1xtile.sacredoakStairs@0,BiomesOPlenty:sacredoakStairs,Sacred Oak Wood Stairs,false
stairWood,1xtile.firStairs@0,BiomesOPlenty:firStairs,Fir Wood Stairs,false
stairWood,1xtile.cherryStairs@0,BiomesOPlenty:cherryStairs,Cherry Wood Stairs,false
stairWood,1xtile.darkStairs@0,BiomesOPlenty:darkStairs,Dark Wood Stairs,false
stairWood,1xtile.magicStairs@0,BiomesOPlenty:magicStairs,Magic Wood Stairs,false
stairWood,1xtile.palmStairs@0,BiomesOPlenty:palmStairs,Palm Wood Stairs,false
stairWood,1xtile.mangroveStairs@0,BiomesOPlenty:mangroveStairs,Mangrove Wood Stairs,false
stairWood,1xtile.etherealStairs@0,BiomesOPlenty:etherealStairs,Ethereal Wood Stairs,false
stairWood,1xtile.pineStairs@0,BiomesOPlenty:pineStairs,Pine Wood Stairs,false
stairWood,1xtile.hellBarkStairs@0,BiomesOPlenty:hellBarkStairs,Hellbark Wood Stairs,false
stairWood,1xtile.jacarandaStairs@0,BiomesOPlenty:jacarandaStairs,Jacaranda Wood Stairs,false
stairWood,1xtile.mahoganyStairs@0,BiomesOPlenty:mahoganyStairs,Mahogany Wood Stairs,false
stairWood,1xtile.grc.bambooStairs@0,Growthcraft|Bamboo:grc.bambooStairs,Bamboo Stairs,false
stairWood,1xtile.witchery:stairswoodalder@32767,witchery:stairswoodalder,(wildcard),true
stairWood,1xtile.witchery:stairswoodhawthorn@32767,witchery:stairswoodhawthorn,(wildcard),true
stairWood,1xtile.witchery:stairswoodrowan@32767,witchery:stairswoodrowan,(wildcard),true
stairWood,1xtile.erebus.stairPlanksBaobab@0,erebus:plankStairBaobab,Baobab Stairs,false
stairWood,1xtile.erebus.stairPlanksEucalyptus@0,erebus:plankStairEucalyptus,Eucalyptus Stairs,false
stairWood,1xtile.erebus.stairPlanksMahogany@0,erebus:plankStairMahogany,Mahogany Stairs,false
stairWood,1xtile.erebus.stairPlanksMossbark@0,erebus:plankStairMossbark,Mossbark Stairs,false
stairWood,1xtile.erebus.stairPlanksAsper@0,erebus:plankStairAsper,Asper Stairs,false
stairWood,1xtile.erebus.stairPlanksCypress@0,erebus:plankStairCypress,Cypress Stairs,false
stairWood,1xtile.erebus.stairPlanksWhite@0,erebus:plankStairWhite,White Stairs,false
stairWood,1xtile.erebus.stairPlanksBamboo@0,erebus:plankStairBamboo,Bamboo Stairs,false
stairWood,1xtile.erebus.stairPlanksRotten@0,erebus:plankStairRotten,Rotten Stairs,false
stairWood,1xtile.erebus.stairPlanksMarshwood@0,erebus:plankStairMarshwood,Marshwood Stairs,false
steelRod,1xitem.tconstruct.ToolRod@16,TConstruct:toolRod,Steel Tool Rod,false
steeleaf,1xitem.steeleafIngot@0,TwilightForest:item.steeleafIngot,Steeleaf,false
stickAlfium,1xitem.fe.item.alfiumStick@0,ForestryExtras:item.fe.item.alfiumStick,Alfium Stick,false
stickAlumite,1xitem.fe.item.alumiteStick@0,ForestryExtras:item.fe.item.alumiteStick,Alumite Stick,false
stickArdite,1xitem.fe.item.arditeStick@0,ForestryExtras:item.fe.item.arditeStick,Ardite Stick,false
stickBronze,1xitem.fe.item.bronzeStick@0,ForestryExtras:item.fe.item.bronzeStick,Bronze Stick,false
stickCoal,1xitem.fe.item.coalStick@0,ForestryExtras:item.fe.item.coalStick,Coal Stick,false
stickCobalt,1xitem.fe.item.cobaltStick@0,ForestryExtras:item.fe.item.cobaltStick,Cobalt Stick,false
stickCopper,1xitem.fe.item.copperStick@0,ForestryExtras:item.fe.item.copperStick,Copper Stick,false
stickDiamond,1xitem.fe.item.diamondStick@0,ForestryExtras:item.fe.item.diamondStick,Diamond Stick,false
stickDraconic,1xitem.fe.item.draconicStick@0,ForestryExtras:item.fe.item.draconicStick,Draconic Stick,false
stickEmerald,1xitem.fe.item.emeraldStick@0,ForestryExtras:item.fe.item.emeraldStick,Emerald Stick,false
stickGold,1xitem.fe.item.goldStick@0,ForestryExtras:item.fe.item.goldStick,Gold Stick,false
stickIron,1xitem.fe.item.ironStick@0,ForestryExtras:item.fe.item.ironStick,Iron Stick,false
stickItarius,1xitem.fe.item.itariusStick@0,ForestryExtras:item.fe.item.itariusStick,Itarius Stick,false
stickLead,1xitem.fe.item.leadStick@0,ForestryExtras:item.fe.item.leadStick,Lead Stick,false
stickLegendary,1xitem.fe.item.legendaryStick@0,ForestryExtras:item.fe.item.legendaryStick,Legendary Stick,false
stickManyullyn,1xitem.fe.item.manyullynStick@0,ForestryExtras:item.fe.item.manyullynStick,Manyullyn Stick,false
stickMutatedIron,1xitem.fe.item.mutatedIronStick@0,ForestryExtras:item.fe.item.mutatedIronStick,Mutated Iron Stick,false
stickObsidian,1xitem.fe.item.obsidianStick@0,ForestryExtras:item.fe.item.obsidianStick,Obsidian Stick,false
stickObsidian,1xitem.ingredient@1,RandomThings:ingredient,Obsidian Stick,false
stickObsidian,1xitem.tconstruct.ToolRod@6,TConstruct:toolRod,Obsidian Tool Rod,false
stickReinforced,1xitem.fe.item.reinforcedStick@0,ForestryExtras:item.fe.item.reinforcedStick,Reinforced Stick,false
stickSilver,1xitem.fe.item.silverStick@0,ForestryExtras:item.fe.item.silverStick,Silver Stick,false
stickSteel,1xitem.fe.item.steelStick@0,ForestryExtras:item.fe.item.steelStick,Steel Stick,false
stickThaumium,1xitem.fe.item.thaumiumStick@0,ForestryExtras:item.fe.item.thaumiumStick,Thaumium Stick,false
stickTin,1xitem.fe.item.tinStick@0,ForestryExtras:item.fe.item.tinStick,Tin Stick,false
stickVoid,1xitem.fe.item.voidStick@0,ForestryExtras:item.fe.item.voidStick,Void Stick,false
stickWitheria,1xitem.fe.item.witheriaStick@0,ForestryExtras:item.fe.item.witheriaStick,Witheria Stick,false
stickWood,1xitem.stick@0,minecraft:stick,Stick,false
stickWood,1xitem.natura.stick@0,Natura:natura.stick,Stick,false
stickWood,1xitem.natura.stick@1,Natura:natura.stick,Stick,false
stickWood,1xitem.natura.stick@2,Natura:natura.stick,Stick,false
stickWood,1xitem.natura.stick@3,Natura:natura.stick,Stick,false
stickWood,1xitem.natura.stick@4,Natura:natura.stick,Stick,false
stickWood,1xitem.natura.stick@5,Natura:natura.stick,Stick,false
stickWood,1xitem.natura.stick@6,Natura:natura.stick,Stick,false
stickWood,1xitem.natura.stick@7,Natura:natura.stick,Stick,false
stickWood,1xitem.natura.stick@8,Natura:natura.stick,Stick,false
stickWood,1xitem.natura.stick@9,Natura:natura.stick,Stick,false
stickWood,1xitem.natura.stick@10,Natura:natura.stick,Stick,false
stickWood,1xitem.natura.stick@11,Natura:natura.stick,Stick,false
stickWood,1xtile.bamboo@0,BiomesOPlenty:bamboo,Bamboo,false
stickWood,1xtile.plants@8,BiomesOPlenty:plants,River Cane,false
stickWood,1xitem.grc.bamboo@0,Growthcraft|Bamboo:grc.bamboo,Bamboo,false
stone,1xtile.stone@0,minecraft:stone,Stone,false
stone,1xtile.mfr.decorative.stone@0,MineFactoryReloaded:stone,Smooth Blackstone,false
stone,1xtile.mfr.decorative.stone@1,MineFactoryReloaded:stone,Smooth Whitestone,false
stone,1xtile.extrautils:color_stone@0,ExtraUtilities:color_stone,Colored Stone (White Frequency),false
stone,1xtile.extrautils:color_stone@1,ExtraUtilities:color_stone,Colored Stone (Orange Frequency),false
stone,1xtile.extrautils:color_stone@2,ExtraUtilities:color_stone,Colored Stone (Magenta Frequency),false
stone,1xtile.extrautils:color_stone@3,ExtraUtilities:color_stone,Colored Stone (Light Blue Frequency),false
stone,1xtile.extrautils:color_stone@4,ExtraUtilities:color_stone,Colored Stone (Yellow Frequency),false
stone,1xtile.extrautils:color_stone@5,ExtraUtilities:color_stone,Colored Stone (Lime Frequency),false
stone,1xtile.extrautils:color_stone@6,ExtraUtilities:color_stone,Colored Stone (Pink Frequency),false
stone,1xtile.extrautils:color_stone@7,ExtraUtilities:color_stone,Colored Stone (Gray Frequency),false
stone,1xtile.extrautils:color_stone@8,ExtraUtilities:color_stone,Colored Stone (Light Gray Frequency),false
stone,1xtile.extrautils:color_stone@9,ExtraUtilities:color_stone,Colored Stone (Cyan Frequency),false
stone,1xtile.extrautils:color_stone@10,ExtraUtilities:color_stone,Colored Stone (Purple Frequency),false
stone,1xtile.extrautils:color_stone@11,ExtraUtilities:color_stone,Colored Stone (Blue Frequency),false
stone,1xtile.extrautils:color_stone@12,ExtraUtilities:color_stone,Colored Stone (Brown Frequency),false
stone,1xtile.extrautils:color_stone@13,ExtraUtilities:color_stone,Colored Stone (Green Frequency),false
stone,1xtile.extrautils:color_stone@14,ExtraUtilities:color_stone,Colored Stone (Red Frequency),false
stone,1xtile.extrautils:color_stone@15,ExtraUtilities:color_stone,Colored Stone (Black Frequency),false
stone,1xtile.erebus.umberstone@0,erebus:umberstone,Umberstone,false
stoneBlack,1xtile.extrautils:color_stone@0,ExtraUtilities:color_stone,Colored Stone (White Frequency),false
stoneBlue,1xtile.extrautils:color_stone@4,ExtraUtilities:color_stone,Colored Stone (Yellow Frequency),false
stoneBrown,1xtile.extrautils:color_stone@3,ExtraUtilities:color_stone,Colored Stone (Light Blue Frequency),false
stoneCyan,1xtile.extrautils:color_stone@6,ExtraUtilities:color_stone,Colored Stone (Pink Frequency),false
stoneGray,1xtile.extrautils:color_stone@8,ExtraUtilities:color_stone,Colored Stone (Light Gray Frequency),false
stoneGreen,1xtile.extrautils:color_stone@2,ExtraUtilities:color_stone,Colored Stone (Magenta Frequency),false
stoneLightBlue,1xtile.extrautils:color_stone@12,ExtraUtilities:color_stone,Colored Stone (Brown Frequency),false
stoneLightGray,1xtile.extrautils:color_stone@7,ExtraUtilities:color_stone,Colored Stone (Gray Frequency),false
stoneLime,1xtile.extrautils:color_stone@10,ExtraUtilities:color_stone,Colored Stone (Purple Frequency),false
stoneMagenta,1xtile.extrautils:color_stone@13,ExtraUtilities:color_stone,Colored Stone (Green Frequency),false
stoneMossy,1xtile.stonebricksmooth@1,minecraft:stonebrick,Mossy Stone Bricks,false
stoneMossy,1xtile.stoneMoss@0,minecraft:mossy_cobblestone,Moss Stone,false
stoneOrange,1xtile.extrautils:color_stone@14,ExtraUtilities:color_stone,Colored Stone (Red Frequency),false
stonePink,1xtile.extrautils:color_stone@9,ExtraUtilities:color_stone,Colored Stone (Cyan Frequency),false
stonePurple,1xtile.extrautils:color_stone@5,ExtraUtilities:color_stone,Colored Stone (Lime Frequency),false
stoneRed,1xtile.extrautils:color_stone@1,ExtraUtilities:color_stone,Colored Stone (Orange Frequency),false
stoneRod,1xitem.tconstruct.ToolRod@1,TConstruct:toolRod,Stone Tool Rod,false
stoneUmber,1xtile.erebus.umberstone@0,erebus:umberstone,Umberstone,false
stoneWhite,1xtile.extrautils:color_stone@15,ExtraUtilities:color_stone,Colored Stone (Black Frequency),false
stoneYellow,1xtile.extrautils:color_stone@11,ExtraUtilities:color_stone,Colored Stone (Blue Frequency),false
sulfurDecor,1xtile.venus_decor@0,SpaceVenus:venus_decor,Block of Sulfur,false
sulfurPlate,1xitem.null@5,SpaceVenus:null,Sulfur Plate,false
sulfuricAcid,1xitem.factorization:acid@0,factorization:acid,Sulfuric Acid,false
taintedSoil,1xtile.TaintedSoil@0,Natura:soil.tainted,Tainted Soil,false
thaumiumRod,1xitem.tconstruct.ToolRod@31,TConstruct:toolRod,Thaumium Tool Rod,false
thermalexpansion:machineBronze,1xitem.thermalfoundation.material@137,ThermalFoundation:material,Tinker's Alloy Gear,false
thermalexpansion:machineCopper,1xitem.thermalfoundation.material@128,ThermalFoundation:material,Copper Gear,false
thermalexpansion:machineElectrum,1xitem.thermalfoundation.material@135,ThermalFoundation:material,Electrum Gear,false
thermalexpansion:machineEnderium,1xitem.thermalfoundation.material@140,ThermalFoundation:material,Enderium Gear,false
thermalexpansion:machineFrame,1xtile.thermalexpansion.frame@0,ThermalExpansion:Frame,Machine Frame (Basic),false
thermalexpansion:machineFrame,1xtile.thermalexpansion.frame@1,ThermalExpansion:Frame,Machine Frame (Hardened),false
thermalexpansion:machineFrame,1xtile.thermalexpansion.frame@2,ThermalExpansion:Frame,Machine Frame (Reinforced),false
thermalexpansion:machineFrame,1xtile.thermalexpansion.frame@3,ThermalExpansion:Frame,Machine Frame (Resonant),false
thermalexpansion:machineGold,1xitem.goldGearItem@0,BuildCraft|Core:goldGearItem,Gold Gear,false
thermalexpansion:machineGold,1xitem.thermalfoundation.material@13,ThermalFoundation:material,Gold Gear,false
thermalexpansion:machineInvar,1xitem.thermalfoundation.material@136,ThermalFoundation:material,Invar Gear,false
thermalexpansion:machineIron,1xitem.ironGearItem@0,BuildCraft|Core:ironGearItem,Iron Gear,false
thermalexpansion:machineIron,1xitem.thermalfoundation.material@12,ThermalFoundation:material,Iron Gear,false
thermalexpansion:machineLead,1xitem.thermalfoundation.material@131,ThermalFoundation:material,Lead Gear,false
thermalexpansion:machineLumium,1xitem.thermalfoundation.material@139,ThermalFoundation:material,Lumium Gear,false
thermalexpansion:machineMithril,1xitem.thermalfoundation.material@134,ThermalFoundation:material,Mana Infused Gear,false
thermalexpansion:machineNickel,1xitem.thermalfoundation.material@132,ThermalFoundation:material,Ferrous Gear,false
thermalexpansion:machinePlatinum,1xitem.thermalfoundation.material@133,ThermalFoundation:material,Shiny Gear,false
thermalexpansion:machineSignalum,1xitem.thermalfoundation.material@138,ThermalFoundation:material,Signalum Gear,false
thermalexpansion:machineSilver,1xitem.thermalfoundation.material@130,ThermalFoundation:material,Silver Gear,false
thermalexpansion:machineTin,1xitem.thermalfoundation.material@129,ThermalFoundation:material,Tin Gear,false
toolBakeware,1xitem.bakewareItem@0,harvestcraft:bakewareItem,Bakeware,false
toolCuttingboard,1xitem.cuttingboardItem@0,harvestcraft:cuttingboardItem,Cutting Board,false
toolJuicer,1xitem.juicerItem@0,harvestcraft:juicerItem,Juicer,false
toolMixingbowl,1xitem.mixingbowlItem@0,harvestcraft:mixingbowlItem,Mixing Bowl,false
toolMortarandpestle,1xitem.mortarandpestleItem@0,harvestcraft:mortarandpestleItem,Mortar and Pestle,false
toolPot,1xitem.potItem@0,harvestcraft:potItem,Pot,false
toolSaucepan,1xitem.saucepanItem@0,harvestcraft:saucepanItem,Saucepan,false
toolSkillet,1xitem.skilletItem@0,harvestcraft:skilletItem,Skillet,false
torchStone,1xtile.decoration.stonetorch@0,TConstruct:decoration.stonetorch,Torch,false
transdimBlock,1xtile.enderChest@0,minecraft:ender_chest,Ender Chest,false
transdimBlock,1xtile.enderchest@0,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@1,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@2,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@4,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@5,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@6,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@7,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@8,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@9,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@10,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@11,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@12,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@13,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@14,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@15,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@16,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@17,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@18,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@19,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@20,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@21,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@22,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@23,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@24,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@25,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@26,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@27,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@28,EnderStorage:enderChest,Ender Chest,false
